Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,label,Prediction,Severity
23401,4,2,177,68.9,29.43,841.77,normal,Benign,Low
686754,37,62,2541,554.08,1077.94,7584.72,normal,Attack,High
5622,1,3,49,74.18,77.94,729.52,normal,Benign,Low
11233,3,4,44,45.66,112.92,330.79,normal,Benign,Low
31957,3,2,143,37.05,126.92,544.92,normal,Benign,Low
19190,1,1,60,30.35,96.91,555.17,normal,Benign,Low
25473,3,3,67,74.53,25.08,367.18,normal,Benign,Low
14862,4,3,89,31.51,25.23,206.8,normal,Benign,Low
23237,1,2,55,25.88,73.5,803.22,normal,Benign,Low
13025,1,1,153,45.98,127.88,507.89,normal,Benign,Low
36950,2,3,164,55.28,48.77,591.59,normal,Benign,Low
5846,1,1,103,31.92,80.65,490.12,normal,Benign,Low
25512,3,1,69,83.61,84.83,189.78,normal,Benign,Low
577678,44,65,3082,731.68,1093.62,10748.9,lfi,Attack,High
7650,1,4,75,28.49,70.83,508.11,normal,Benign,Low
30535,1,3,157,19.25,36.58,628.58,normal,Benign,Low
12465,4,2,177,48.91,128.85,613.94,normal,Benign,Low
24943,3,4,57,83.19,113.43,414.97,normal,Benign,Low
1500175,28,45,4528,499.96,364.41,21089.51,lfi,Attack,High
33725,4,4,70,84.7,114.87,673.17,normal,Benign,Low
873314,21,51,5240,286.28,893.71,10180.91,sql_injection,Attack,High
33643,2,4,158,43.84,68.66,664.68,normal,Benign,Low
928659,16,64,2667,536.6,484.61,9113.73,normal,Attack,High
465994,21,37,5290,524.88,542.15,13651.04,sql_injection,Attack,High
21535,1,1,133,49.27,53.11,247.11,normal,Benign,Low
1635693,16,53,5296,639.18,449.52,22218.89,sql_injection,Attack,High
846741,31,65,1367,704.37,780.0,13661.19,lfi,Attack,High
22549,3,3,52,22.92,66.23,350.55,normal,Benign,Low
28011,2,4,112,29.08,61.63,420.17,normal,Benign,Low
29360,4,1,152,65.0,119.76,380.21,normal,Benign,Low
23165,1,3,171,70.92,127.3,874.92,normal,Benign,Low
32493,2,3,169,75.65,113.75,529.66,sql_injection,Benign,Low
34454,2,3,43,82.17,94.7,387.74,normal,Benign,Low
1422162,41,36,2348,605.01,420.04,15162.98,lfi,Attack,High
659791,36,29,1806,564.75,963.98,22532.82,xss,Attack,High
1496429,44,30,4179,573.45,401.87,22749.66,lfi,Attack,High
29422,1,3,61,15.69,117.91,336.12,normal,Benign,Low
24113,3,3,87,63.58,120.67,747.49,normal,Benign,Low
16167,4,4,158,15.15,76.27,531.39,normal,Benign,Low
37579,3,4,164,87.33,108.64,827.3,normal,Benign,Low
11292,3,1,115,42.09,87.64,651.13,normal,Benign,Low
9409,3,3,169,54.32,95.44,599.88,normal,Benign,Low
36643,2,1,134,75.89,69.91,678.49,normal,Benign,Low
15489,2,4,146,80.75,56.96,244.21,normal,Benign,Low
14717,1,1,169,17.76,94.76,697.84,normal,Benign,Low
39690,3,4,72,65.76,74.93,140.48,normal,Benign,Low
9469,1,3,125,87.45,68.78,154.18,normal,Benign,Low
29300,2,4,47,18.37,28.79,864.9,normal,Benign,Low
32846,3,3,77,74.66,47.51,243.8,normal,Benign,Low
36414,3,2,144,75.36,86.39,397.6,xss,Benign,Low
19385,1,3,51,32.61,118.99,474.37,normal,Benign,Low
545173,43,36,2465,297.36,891.02,16122.48,xss,Attack,High
6326,4,2,151,19.19,36.65,476.91,normal,Benign,Low
16322,3,3,156,56.34,47.47,455.94,normal,Benign,Low
16073,3,1,128,74.99,85.2,821.79,normal,Benign,Low
29372,3,3,65,51.49,77.53,672.99,normal,Benign,Low
1297738,33,59,2895,786.61,760.28,11767.61,xss,Attack,High
1658481,27,62,5076,733.1,794.24,11110.76,sql_injection,Attack,High
12749,2,4,41,65.51,44.09,446.28,normal,Benign,Low
28776,1,4,134,50.91,87.12,150.43,xss,Benign,Low
6926,4,1,92,18.27,86.7,590.03,normal,Benign,Low
13634,1,3,122,48.66,57.63,814.27,normal,Benign,Low
33709,2,1,180,37.63,120.84,695.59,normal,Benign,Low
27127,1,3,60,17.79,74.49,735.42,normal,Benign,Low
29622,2,2,110,31.44,72.27,367.87,normal,Benign,Low
21352,3,2,154,72.58,40.75,94.2,normal,Benign,Low
837490,38,21,1948,736.65,931.42,9643.31,lfi,Attack,High
599808,35,29,2302,281.99,817.02,17853.06,sql_injection,Attack,High
1417464,21,21,4358,333.07,875.27,24681.29,sql_injection,Attack,High
11264,2,1,121,76.87,121.64,838.77,normal,Benign,Low
1197003,37,36,3892,412.02,654.43,6122.66,sql_injection,Attack,High
1526417,45,62,2710,578.45,505.47,21533.77,lfi,Attack,High
620053,17,35,2236,426.61,973.38,21158.78,normal,Attack,High
570401,34,44,3731,620.9,841.15,7731.65,sql_injection,Attack,High
11023,4,4,141,62.68,87.33,292.85,normal,Benign,Low
18525,2,3,123,19.15,70.13,398.86,normal,Benign,Low
13636,4,4,127,25.76,87.48,434.52,normal,Benign,Low
905895,16,59,2811,502.55,677.96,22159.77,lfi,Attack,High
1302760,36,25,5364,847.37,579.09,13688.47,xss,Attack,High
9800,2,2,158,60.8,107.99,228.64,normal,Benign,Low
19122,3,4,78,34.09,119.97,449.64,normal,Benign,Low
9629,3,3,180,63.57,82.23,603.01,normal,Benign,Low
510519,17,33,3654,436.25,951.57,13564.62,sql_injection,Attack,High
35337,2,1,103,79.72,46.49,195.42,normal,Benign,Low
21063,1,3,151,19.67,40.98,193.61,normal,Benign,Low
783167,32,46,3107,771.83,883.5,6703.08,normal,Attack,High
6633,1,3,133,29.06,105.15,752.08,normal,Benign,Low
515858,20,57,4635,756.96,897.91,17971.0,sql_injection,Attack,High
34587,3,3,73,63.36,39.91,167.85,normal,Benign,Low
514221,39,53,1743,757.65,434.54,7370.6,xss,Attack,High
1397405,15,49,1865,367.02,494.64,9623.47,sql_injection,Attack,High
494589,38,15,3004,623.58,372.91,17235.24,lfi,Attack,High
33651,1,4,42,54.95,49.9,681.09,sql_injection,Benign,Low
653833,29,58,1983,533.85,444.28,12805.9,xss,Attack,High
482299,27,43,1695,814.85,1062.24,6519.44,normal,Attack,High
1414614,38,44,2941,678.34,596.46,22278.44,normal,Attack,High
1249720,39,37,2835,358.38,646.53,8658.6,sql_injection,Attack,High
36983,2,3,130,49.29,125.69,401.03,normal,Benign,Low
823894,13,33,1748,814.19,537.93,19063.89,xss,Attack,High
1013169,26,28,1634,813.91,1055.06,24265.63,normal,Attack,High
10007,2,1,101,54.43,97.08,179.58,normal,Benign,Low
10206,3,2,98,80.76,34.79,487.64,normal,Benign,Low
29176,1,3,149,72.06,97.33,853.32,normal,Benign,Low
710131,34,31,2418,635.05,561.92,17431.94,lfi,Attack,High
11944,1,4,167,60.04,41.68,763.45,normal,Benign,Low
1522869,19,37,4853,636.38,661.55,17000.9,sql_injection,Attack,High
1113216,26,27,4878,296.11,1045.04,21435.86,lfi,Attack,High
15308,2,3,161,46.99,48.87,852.32,normal,Benign,Low
401575,29,44,1341,794.39,991.78,18377.0,xss,Attack,High
20630,3,1,117,25.45,77.95,847.48,normal,Benign,Low
9859,2,1,94,41.49,115.78,766.97,normal,Benign,Low
10521,2,1,88,40.31,113.61,163.37,normal,Benign,Low
39947,1,1,147,34.21,31.75,757.6,normal,Benign,Low
4646,3,1,80,36.46,85.45,128.41,normal,Benign,Low
712493,27,52,2315,731.7,1097.33,8017.78,lfi,Attack,High
16451,2,3,42,33.91,129.04,51.9,normal,Benign,Low
1010256,37,42,4036,694.24,988.26,11469.08,lfi,Attack,High
1768700,25,55,1833,400.61,875.82,17403.14,sql_injection,Attack,High
593327,43,45,4321,670.9,920.07,9475.9,normal,Attack,High
6724,3,2,89,27.51,30.76,505.5,normal,Benign,Low
22767,1,4,89,57.27,31.94,838.66,normal,Benign,Low
6821,4,4,52,30.66,87.66,693.17,normal,Benign,Low
25740,2,4,57,57.18,45.2,207.0,normal,Benign,Low
16483,4,3,124,48.21,113.79,136.26,normal,Benign,Low
588544,18,45,2034,648.01,792.14,11581.62,xss,Attack,High
11087,1,2,164,51.89,69.99,580.12,normal,Benign,Low
22447,4,4,143,86.48,121.41,214.36,normal,Benign,Low
37493,4,4,141,47.94,125.23,371.66,normal,Benign,Low
4334,2,2,65,77.64,125.72,257.66,normal,Benign,Low
836315,26,19,1248,682.71,1092.2,8663.7,sql_injection,Attack,High
5104,3,3,86,42.99,124.02,633.54,normal,Benign,Low
24784,3,4,75,88.56,57.01,867.95,normal,Benign,Low
896073,33,36,1586,684.96,860.15,11241.91,sql_injection,Attack,High
12076,2,4,115,31.29,59.88,516.29,normal,Benign,Low
25404,4,1,156,75.12,41.87,279.04,normal,Benign,Low
637423,24,29,2629,493.43,1033.58,20977.61,sql_injection,Attack,High
18474,4,1,126,61.99,120.25,888.77,normal,Benign,Low
35330,2,3,169,30.65,65.39,833.32,xss,Benign,Low
17914,4,4,98,30.4,49.92,233.05,normal,Benign,Low
9936,4,4,149,40.41,43.35,218.38,normal,Benign,Low
35242,1,2,71,76.29,26.58,619.68,normal,Benign,Low
32723,2,4,109,34.93,60.17,565.6,normal,Benign,Low
39382,3,4,63,31.9,66.4,888.07,normal,Benign,Low
12895,2,1,84,77.88,84.99,250.68,normal,Benign,Low
35100,1,3,62,59.79,47.3,448.52,normal,Benign,Low
24362,3,1,98,66.92,115.97,549.22,normal,Benign,Low
33177,3,2,149,23.44,112.09,386.48,normal,Benign,Low
24713,1,4,127,36.52,95.01,290.67,normal,Benign,Low
20533,4,1,80,70.95,124.64,74.79,normal,Benign,Low
1556617,19,19,4035,334.16,913.66,12163.12,normal,Attack,High
848670,23,16,2228,609.63,535.78,17713.78,sql_injection,Attack,High
1184229,38,54,4427,472.22,861.61,22993.7,lfi,Attack,High
26141,2,2,51,21.56,29.79,647.36,normal,Benign,Low
9078,4,3,137,72.34,29.1,165.56,normal,Benign,Low
651789,41,23,2080,637.79,592.06,8047.32,sql_injection,Attack,High
21620,4,2,120,27.44,40.3,587.87,lfi,Benign,Low
38472,2,2,82,63.21,93.09,592.4,normal,Benign,Low
531153,44,64,2994,312.99,759.76,7559.89,normal,Attack,High
754871,45,22,4211,470.63,901.92,24451.36,xss,Attack,High
15824,2,2,54,62.38,87.37,866.44,lfi,Benign,Low
10225,1,1,136,30.31,39.23,508.0,normal,Benign,Low
28338,2,4,129,16.47,57.17,152.64,normal,Benign,Low
1553747,13,44,4931,570.77,558.27,17675.21,lfi,Attack,High
1199218,25,48,4143,650.68,555.78,16064.5,sql_injection,Attack,High
1141211,30,25,3895,689.48,709.67,24689.84,sql_injection,Attack,High
1437761,19,36,2881,846.36,417.11,11654.3,normal,Attack,High
1731298,33,57,5401,723.61,965.38,17208.87,sql_injection,Attack,High
22785,4,3,168,41.6,32.96,554.65,normal,Benign,Low
1041750,39,58,4346,441.22,570.33,19100.6,lfi,Attack,High
5008,3,2,107,70.76,111.65,228.72,normal,Benign,Low
1438250,28,47,4670,418.54,1066.16,7129.65,lfi,Attack,High
1358279,33,51,5095,780.52,355.25,12627.15,xss,Attack,High
1718723,17,26,4680,836.46,1022.94,6336.24,xss,Attack,High
7881,2,2,49,75.62,57.17,898.43,normal,Benign,Low
16717,3,4,64,30.2,65.11,205.49,normal,Benign,Low
6971,1,3,132,70.16,38.38,737.92,normal,Benign,Low
39205,1,2,43,31.7,60.13,400.22,sql_injection,Benign,Low
1334737,30,58,4623,672.04,477.44,15158.84,sql_injection,Attack,High
36080,3,3,108,36.9,59.26,840.82,normal,Benign,Low
914173,14,31,3211,655.19,868.6,16859.66,sql_injection,Attack,High
16392,4,4,137,79.43,92.1,173.17,normal,Benign,Low
6747,3,2,168,24.85,107.58,575.76,normal,Benign,Low
8193,1,1,69,38.82,41.76,300.9,normal,Benign,Low
1536781,44,34,1856,434.16,1058.9,14863.69,sql_injection,Attack,High
832557,21,31,2739,684.74,1093.22,10019.83,sql_injection,Attack,High
35646,3,3,130,57.51,111.58,271.63,normal,Benign,Low
9627,2,2,136,50.77,38.85,166.29,normal,Benign,Low
1784062,22,32,5047,609.0,648.11,20040.12,xss,Attack,High
31457,3,3,75,67.89,78.28,403.9,normal,Benign,Low
33858,2,3,57,42.28,40.12,446.05,normal,Benign,Low
1298051,17,53,1515,796.63,781.55,7656.79,lfi,Attack,High
25790,2,3,132,43.42,69.7,529.38,xss,Benign,Low
930017,23,24,2836,843.5,674.25,7233.75,xss,Attack,High
10058,2,1,52,63.0,27.17,682.78,normal,Benign,Low
13973,4,2,144,78.26,25.51,237.31,normal,Benign,Low
32455,2,4,42,41.93,59.0,890.38,normal,Benign,Low
29234,4,3,161,49.9,99.24,464.52,normal,Benign,Low
29233,2,1,103,37.5,83.78,685.4,normal,Benign,Low
1531256,41,48,2717,382.97,443.8,20053.68,normal,Attack,High
1171734,16,36,4856,349.29,948.67,20113.87,xss,Attack,High
769375,25,38,3650,640.43,773.53,18274.29,lfi,Attack,High
16947,3,2,113,24.84,121.74,645.4,normal,Benign,Low
22386,2,1,91,87.48,54.6,378.91,normal,Benign,Low
27662,3,2,66,22.12,121.55,127.69,normal,Benign,Low
31556,2,1,167,67.25,76.02,381.89,normal,Benign,Low
8105,2,1,145,76.09,106.11,857.47,lfi,Benign,Low
5706,1,4,49,50.57,117.49,650.35,normal,Benign,Low
1306208,21,39,3292,513.06,1046.93,23530.81,lfi,Attack,High
964796,42,23,5106,643.02,546.44,11372.07,lfi,Attack,High
26243,4,4,46,27.34,58.21,887.73,normal,Benign,Low
524065,17,56,2649,801.66,444.95,9075.35,normal,Attack,High
564984,45,16,1258,395.42,1065.08,8826.72,lfi,Attack,High
7656,2,4,126,85.43,115.5,793.53,lfi,Benign,Low
1390905,39,16,1291,418.35,952.48,24372.61,xss,Attack,High
29015,3,1,177,88.03,61.39,435.33,normal,Benign,Low
34012,2,2,45,61.53,56.84,54.75,normal,Benign,Low
617120,21,28,5353,406.13,486.81,16946.53,xss,Attack,High
29497,2,1,128,64.48,84.32,73.72,normal,Benign,Low
421933,21,31,2327,441.09,884.0,16752.45,sql_injection,Attack,High
9591,4,4,53,53.49,49.13,412.69,normal,Benign,Low
1559093,16,44,2039,842.51,801.89,13933.41,xss,Attack,High
13330,1,3,69,42.13,40.25,73.37,normal,Benign,Low
11238,2,4,57,44.29,27.72,405.89,normal,Benign,Low
786974,17,47,3078,483.18,936.1,17806.85,lfi,Attack,High
817845,36,51,2711,518.45,1009.39,11991.85,sql_injection,Attack,High
32081,4,1,136,85.52,89.69,511.21,normal,Benign,Low
537774,45,18,1458,292.2,1002.82,8546.82,sql_injection,Attack,High
1646021,32,61,4970,497.71,603.27,6664.1,sql_injection,Attack,High
36315,1,1,47,85.87,45.6,238.22,normal,Benign,Low
34927,2,2,100,83.43,112.55,57.74,normal,Benign,Low
16707,3,4,124,65.43,26.97,820.5,normal,Benign,Low
33445,1,4,111,51.74,103.44,78.87,normal,Benign,Low
9635,1,2,109,60.28,69.66,731.59,normal,Benign,Low
23761,2,2,133,76.45,39.38,246.93,lfi,Benign,Low
1263014,17,20,3155,542.45,889.47,6433.45,xss,Attack,High
39648,2,2,161,66.59,119.33,73.47,normal,Benign,Low
1073679,25,64,5174,335.21,935.4,22041.61,xss,Attack,High
814701,36,54,4709,695.83,946.85,24810.27,normal,Attack,High
15377,4,3,174,50.47,27.45,293.05,normal,Benign,Low
8886,1,4,100,80.96,49.39,648.19,normal,Benign,Low
32586,4,4,87,34.77,109.4,163.28,normal,Benign,Low
35791,4,1,129,86.55,77.2,660.7,normal,Benign,Low
730237,39,34,5092,542.15,1037.5,9061.64,sql_injection,Attack,High
31970,3,4,140,76.89,94.23,861.42,normal,Benign,Low
10303,3,2,91,80.24,78.11,342.43,lfi,Benign,Low
1651941,13,16,1404,630.32,371.55,9265.75,sql_injection,Attack,High
12695,1,3,70,74.83,108.07,355.0,normal,Benign,Low
670014,42,37,2061,599.94,954.02,8972.37,sql_injection,Attack,High
1122023,37,42,3966,256.28,670.03,8104.14,lfi,Attack,High
1626234,42,61,4889,832.64,887.66,18130.57,sql_injection,Attack,High
31760,2,3,66,40.18,88.91,665.45,normal,Benign,Low
17572,2,4,94,34.41,123.45,815.48,normal,Benign,Low
23002,4,4,175,29.71,107.09,728.75,normal,Benign,Low
1088939,18,49,3906,420.99,797.74,11051.45,xss,Attack,High
1340879,13,18,4880,629.45,826.3,22240.57,sql_injection,Attack,High
1091594,24,64,4121,785.61,862.57,19229.11,lfi,Attack,High
27327,4,1,125,18.88,106.07,101.96,normal,Benign,Low
1244216,25,37,1687,773.18,717.04,11847.94,normal,Attack,High
1003290,42,45,4638,266.85,1090.69,17537.87,xss,Attack,High
21105,2,2,146,60.93,121.65,587.68,normal,Benign,Low
38125,1,2,55,40.09,82.02,695.48,normal,Benign,Low
12350,4,4,161,61.69,31.98,396.45,normal,Benign,Low
629683,41,60,5291,288.56,365.83,14418.34,lfi,Attack,High
1294726,17,39,4796,558.75,1079.22,14126.13,sql_injection,Attack,High
22863,3,4,77,51.71,103.57,849.1,normal,Benign,Low
28058,3,1,68,74.37,39.76,535.34,normal,Benign,Low
36721,1,1,113,53.65,86.33,434.05,normal,Benign,Low
31654,3,4,153,68.58,128.06,638.07,normal,Benign,Low
36311,4,3,47,37.25,91.57,292.45,normal,Benign,Low
34707,4,4,81,15.3,66.23,97.96,normal,Benign,Low
26744,1,4,56,46.38,57.64,846.39,normal,Benign,Low
741321,35,32,2275,840.52,831.81,22207.31,normal,Attack,High
808356,30,65,3519,696.92,630.01,7646.58,xss,Attack,High
30096,3,4,114,46.47,37.83,554.59,normal,Benign,Low
6789,2,4,135,25.89,113.04,452.93,normal,Benign,Low
1272447,28,24,1355,291.7,553.89,18713.51,normal,Attack,High
17383,2,4,78,69.06,92.1,495.32,normal,Benign,Low
29112,2,1,179,79.95,126.61,241.59,xss,Benign,Low
16183,1,1,71,27.33,46.6,58.12,normal,Benign,Low
30269,4,3,123,86.83,62.86,749.87,lfi,Benign,Low
658606,45,46,1390,354.77,848.42,6638.21,sql_injection,Attack,High
33441,3,4,147,79.35,53.45,173.37,normal,Benign,Low
1030614,41,61,1588,614.64,987.5,18102.86,sql_injection,Attack,High
1152132,20,62,1233,636.68,570.56,7012.77,sql_injection,Attack,High
31276,2,2,127,63.91,65.43,617.03,normal,Benign,Low
469083,22,49,2350,649.62,391.79,20154.27,normal,Attack,High
30121,1,2,87,21.03,37.11,480.61,normal,Benign,Low
1026725,38,60,5235,835.04,830.8,10586.95,xss,Attack,High
11883,1,2,129,89.71,67.21,170.48,normal,Benign,Low
594783,39,62,3288,490.62,393.84,6021.38,normal,Attack,High
9992,4,2,98,76.02,44.05,774.54,normal,Benign,Low
31164,4,4,173,64.87,120.25,503.51,normal,Benign,Low
1581084,16,47,2943,596.28,705.41,9238.24,normal,Attack,High
36691,3,1,104,88.99,39.85,588.45,normal,Benign,Low
15594,1,4,170,26.13,97.43,386.39,normal,Benign,Low
18054,3,1,153,47.25,122.51,279.1,normal,Benign,Low
22995,2,4,52,83.56,96.19,362.28,normal,Benign,Low
4018,2,4,174,71.81,47.85,304.33,normal,Benign,Low
38777,4,3,144,64.57,106.42,333.57,normal,Benign,Low
11100,3,3,116,54.78,58.41,583.83,normal,Benign,Low
1265432,35,31,2727,470.85,832.34,23827.1,sql_injection,Attack,High
31364,1,4,147,80.78,62.78,249.0,normal,Benign,Low
24682,3,3,139,43.24,49.46,512.97,normal,Benign,Low
33867,3,2,177,75.21,33.14,527.51,normal,Benign,Low
34714,1,1,170,35.32,106.55,188.38,normal,Benign,Low
9082,3,4,117,86.92,127.23,869.13,normal,Benign,Low
1563395,33,56,1384,454.56,1086.92,12665.66,normal,Attack,High
1434444,40,53,3393,670.92,630.85,19090.27,sql_injection,Attack,High
37212,2,3,135,15.06,87.47,116.24,normal,Benign,Low
37295,1,3,140,19.09,76.56,595.85,normal,Benign,Low
39437,1,1,122,17.58,82.87,240.08,normal,Benign,Low
1130275,41,31,5291,694.6,1090.53,17969.78,lfi,Attack,High
1165731,32,25,2703,628.88,823.39,17983.0,lfi,Attack,High
879562,38,63,4049,327.9,990.0,13428.51,normal,Attack,High
33750,1,3,69,38.85,92.62,183.55,normal,Benign,Low
1381469,41,34,1436,316.17,1014.41,11397.28,xss,Attack,High
29066,1,1,70,18.15,37.31,877.43,normal,Benign,Low
13620,2,3,99,38.6,125.31,165.16,normal,Benign,Low
1314984,13,41,3504,620.14,763.95,7814.4,sql_injection,Attack,High
1396587,23,24,2785,393.52,778.7,14486.88,lfi,Attack,High
21954,2,4,95,85.79,30.48,417.62,normal,Benign,Low
29005,2,1,103,45.68,76.28,566.83,normal,Benign,Low
27847,3,3,86,78.05,53.07,820.34,normal,Benign,Low
483091,13,24,4523,557.14,753.43,16718.46,xss,Attack,High
10797,1,3,155,27.11,119.13,425.21,normal,Benign,Low
1212647,24,18,4455,703.63,669.56,10967.36,sql_injection,Attack,High
1659130,26,59,4084,747.29,474.69,15662.4,lfi,Attack,High
9884,2,1,117,73.41,56.43,67.98,normal,Benign,Low
1199046,45,24,3262,693.27,761.32,10231.08,lfi,Attack,High
23370,3,2,70,55.26,122.2,845.19,normal,Benign,Low
1574802,39,62,1212,611.66,389.28,20611.72,sql_injection,Attack,High
24073,3,2,112,60.7,94.12,123.38,normal,Benign,Low
38242,3,2,95,48.28,45.13,75.32,normal,Benign,Low
10455,2,4,180,39.26,82.73,642.53,normal,Benign,Low
1610842,30,50,2479,749.11,457.76,20170.65,xss,Attack,High
14194,2,1,86,27.97,45.98,578.03,normal,Benign,Low
1056504,18,37,1734,819.35,675.41,6588.19,sql_injection,Attack,High
1732204,35,48,4461,711.07,869.95,17118.91,normal,Attack,High
1779909,29,16,5040,838.77,617.79,11316.13,normal,Attack,High
22713,1,3,177,37.37,92.85,534.05,normal,Benign,Low
33062,2,2,83,39.15,31.19,883.9,normal,Benign,Low
26853,3,2,96,61.21,115.04,211.32,normal,Benign,Low
7871,3,2,131,58.12,128.35,239.58,normal,Benign,Low
35316,4,2,47,80.53,70.23,519.18,normal,Benign,Low
11950,4,1,163,84.37,69.42,134.35,normal,Benign,Low
1728476,45,17,2320,693.84,791.25,15847.07,sql_injection,Attack,High
14259,1,4,88,17.68,85.27,873.22,lfi,Benign,Low
1706429,43,22,4681,638.87,688.39,6836.25,lfi,Attack,High
28351,3,1,105,48.21,86.2,571.9,normal,Benign,Low
687420,44,64,1265,336.58,621.11,7565.48,xss,Attack,High
816299,44,47,3379,744.06,487.52,24489.52,lfi,Attack,High
1363955,28,32,2158,777.57,946.59,19296.43,lfi,Attack,High
11100,4,3,163,32.54,101.43,688.41,xss,Benign,Low
11443,1,2,49,84.31,100.08,54.55,normal,Benign,Low
1501019,26,22,1422,607.27,533.87,6039.02,sql_injection,Attack,High
22754,3,2,107,51.44,117.3,792.48,normal,Benign,Low
30302,2,1,160,78.9,104.21,763.34,normal,Benign,Low
37232,4,4,84,81.19,63.19,60.44,normal,Benign,Low
17580,3,1,91,54.45,96.53,645.89,normal,Benign,Low
28816,3,4,58,49.19,40.73,173.44,sql_injection,Benign,Low
28449,3,1,165,85.74,112.7,128.76,normal,Benign,Low
26927,3,4,179,87.21,66.43,503.97,normal,Benign,Low
13159,3,3,89,19.89,45.33,754.97,normal,Benign,Low
20899,1,4,145,30.72,79.13,672.15,normal,Benign,Low
14078,4,3,173,77.49,83.69,463.63,normal,Benign,Low
15796,2,2,156,60.68,31.05,359.97,normal,Benign,Low
20540,1,4,180,78.81,90.33,562.85,normal,Benign,Low
31575,4,1,62,83.78,96.98,742.54,normal,Benign,Low
6363,1,4,95,76.62,67.54,833.06,normal,Benign,Low
35532,3,3,70,27.82,125.8,114.71,sql_injection,Benign,Low
19365,2,2,161,21.81,97.56,768.95,lfi,Benign,Low
32208,4,3,143,82.18,123.1,747.81,normal,Benign,Low
25928,2,4,146,65.09,87.21,124.64,normal,Benign,Low
7949,4,3,146,51.77,128.84,320.69,normal,Benign,Low
34654,2,4,76,84.72,44.72,625.42,normal,Benign,Low
17887,4,4,50,47.17,72.32,263.55,normal,Benign,Low
22646,2,1,148,28.91,25.24,694.86,normal,Benign,Low
1543624,45,50,4702,273.31,758.74,7280.1,sql_injection,Attack,High
32566,2,4,172,78.63,116.22,217.15,normal,Benign,Low
34572,4,2,93,49.82,109.0,487.91,sql_injection,Benign,Low
34311,2,3,125,83.93,101.57,403.34,normal,Benign,Low
1186739,25,26,4466,652.8,776.09,16864.88,sql_injection,Attack,High
